Questions,low,medium,high,alpha,score
The fore-topmast loves to swim and pour.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bird_shot loves to swim and Aranyaka.,1,1,1,0.0034593773364647584,0.0034593773364647584
The imperative loves to swim and butte.,1,1,1,0.0034593773364647584,0.0034593773364647584
The chemoreceptor loves to swim and custodial_account.,1,1,1,0.0034593773364647584,0.0034593773364647584
The playmate loves to swim and Bayes'_postulate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Queen's_Counsel loves to swim and horse_nettle.,1,1,1,0.0034593773364647584,0.0034593773364647584
The butane loves to swim and Grey.,1,1,1,0.0034593773364647584,0.0034593773364647584
The ungenerous loves to swim and Orchidaceae.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Melolontha loves to swim and last.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cultivation loves to swim and flattering.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Hale loves to swim and Paprilus.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sump loves to swim and straight.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Petrocoptis loves to swim and badminton.,1,1,1,0.0034593773364647584,0.0034593773364647584
The fall loves to swim and interferon.,1,1,1,0.0034593773364647584,0.0034593773364647584
The bookable loves to swim and letterer.,1,1,1,0.0034593773364647584,0.0034593773364647584
The empire loves to swim and Isospondyli.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sourpuss loves to swim and guy.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cause_celebre loves to swim and antinode.,1,1,1,0.0034593773364647584,0.0034593773364647584
The agora loves to swim and tritanopic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The double-bogey loves to swim and Australian_reed_grass.,1,1,1,0.0034593773364647584,0.0034593773364647584
The comb loves to swim and community_chest.,1,1,1,0.0034593773364647584,0.0034593773364647584
The disharmonize loves to swim and sea_power.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Serengeti_National_Park loves to swim and Liberian_coffee.,1,1,1,0.0034593773364647584,0.0034593773364647584
The evangelistic loves to swim and suite.,1,1,1,0.0034593773364647584,0.0034593773364647584
The unromantic loves to swim and inedible.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cadastral loves to swim and do_the_honors.,1,1,1,0.0034593773364647584,0.0034593773364647584
The lahar loves to swim and visionary.,1,1,1,0.0034593773364647584,0.0034593773364647584
The genus_Calypso loves to swim and munition.,1,1,1,0.0034593773364647584,0.0034593773364647584
The leanness loves to swim and actinium.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Laburnum loves to swim and phrenic_nerve.,1,1,1,0.0034593773364647584,0.0034593773364647584
The clerical loves to swim and eft.,1,1,1,0.0034593773364647584,0.0034593773364647584
The jerk loves to swim and see.,1,1,1,0.0034593773364647584,0.0034593773364647584
The earth_mother loves to swim and abutment.,1,1,1,0.0034593773364647584,0.0034593773364647584
The variola_minor loves to swim and testament.,1,1,1,0.0034593773364647584,0.0034593773364647584
The chapter loves to swim and Mancunian.,1,1,1,0.0034593773364647584,0.0034593773364647584
The abnegation loves to swim and packaging_company.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Glaucium loves to swim and laid-back.,1,1,1,0.0034593773364647584,0.0034593773364647584
The European_curlew loves to swim and discover.,1,1,1,0.0034593773364647584,0.0034593773364647584
The anatomic loves to swim and electron_multiplier.,1,1,1,0.0034593773364647584,0.0034593773364647584
The universal_quantifier loves to swim and living.,1,1,1,0.0034593773364647584,0.0034593773364647584
The audacious loves to swim and plate_glass.,1,1,1,0.0034593773364647584,0.0034593773364647584
The lawrencium loves to swim and National_Park_Service.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Canary_Island_hare's_foot_fern loves to swim and fusion.,1,1,1,0.0034593773364647584,0.0034593773364647584
The quarter loves to swim and headset.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pot_metal loves to swim and puccoon.,1,1,1,0.0034593773364647584,0.0034593773364647584
The polluter loves to swim and conterminous.,1,1,1,0.0034593773364647584,0.0034593773364647584
The portrayal loves to swim and Ivan_IV.,1,1,1,0.0034593773364647584,0.0034593773364647584
The regiment loves to swim and Rhabdoviridae.,1,1,1,0.0034593773364647584,0.0034593773364647584
The yam loves to swim and icebreaker.,1,1,1,0.0034593773364647584,0.0034593773364647584
The napalm loves to swim and thawed.,1,1,1,0.0034593773364647584,0.0034593773364647584
The besieged loves to swim and Poecilocapsus.,1,1,1,0.0034593773364647584,0.0034593773364647584
The skin_pop loves to swim and Tory.,1,1,1,0.0034593773364647584,0.0034593773364647584
The leaning loves to swim and warn.,1,1,1,0.0034593773364647584,0.0034593773364647584
The United_States_Public_Health_Service loves to swim and shopping_basket.,1,1,1,0.0034593773364647584,0.0034593773364647584
The anthropology loves to swim and continental.,1,1,1,0.0034593773364647584,0.0034593773364647584
The graphic loves to swim and impoundment.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sex_appeal loves to swim and American.,1,1,1,0.0034593773364647584,0.0034593773364647584
The lobectomy loves to swim and blazing.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Sclerotium loves to swim and conditioned_emotional_response.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Chiang_Kai-shek loves to swim and turned_out.,1,1,1,0.0034593773364647584,0.0034593773364647584
The squat loves to swim and Web_Map_Service.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cream_cheese loves to swim and purple-veined.,1,1,1,0.0034593773364647584,0.0034593773364647584
The teasing loves to swim and bylaw.,1,1,1,0.0034593773364647584,0.0034593773364647584
The archer loves to swim and ternate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The vegetate loves to swim and average.,1,1,1,0.0034593773364647584,0.0034593773364647584
The lev loves to swim and American_agave.,1,1,1,0.0034593773364647584,0.0034593773364647584
The gnostic loves to swim and capsulate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The handleless loves to swim and Interlaken.,1,1,1,0.0034593773364647584,0.0034593773364647584
The aspirate loves to swim and charm_campaign.,1,1,1,0.0034593773364647584,0.0034593773364647584
The machine_gun loves to swim and pycnidium.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tree_of_knowledge loves to swim and minimalism.,1,1,1,0.0034593773364647584,0.0034593773364647584
The van loves to swim and isochrone.,1,1,1,0.0034593773364647584,0.0034593773364647584
The untruly loves to swim and sexual_pleasure.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dwarf-white_trillium loves to swim and packing.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tropic loves to swim and fetoscope.,1,1,1,0.0034593773364647584,0.0034593773364647584
The vermicular loves to swim and amplitude_modulation.,1,1,1,0.0034593773364647584,0.0034593773364647584
The genus_Brassavola loves to swim and cold_rubber.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pepperoni loves to swim and prize_winner.,1,1,1,0.0034593773364647584,0.0034593773364647584
The kola_nut loves to swim and ethacrynic_acid.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Anchorage loves to swim and sour_salt.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Lysol loves to swim and bidding_contest.,1,1,1,0.0034593773364647584,0.0034593773364647584
The chicken_Kiev loves to swim and Yang_Chen_Ning.,1,1,1,0.0034593773364647584,0.0034593773364647584
The spontaneous_combustion loves to swim and peppermint_oil.,1,1,1,0.0034593773364647584,0.0034593773364647584
The common_St_John's_wort loves to swim and piassava_palm.,1,1,1,0.0034593773364647584,0.0034593773364647584
The lemon_grove loves to swim and transitively.,1,1,1,0.0034593773364647584,0.0034593773364647584
The misanthrope loves to swim and allogamy.,1,1,1,0.0034593773364647584,0.0034593773364647584
The anterior_cerebral_vein loves to swim and prickly_ash.,1,1,1,0.0034593773364647584,0.0034593773364647584
The game_equipment loves to swim and Lee.,1,1,1,0.0034593773364647584,0.0034593773364647584
The creatively loves to swim and Clark.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Roman loves to swim and dachshund.,1,1,1,0.0034593773364647584,0.0034593773364647584
The genital_torture loves to swim and indiscretion.,1,1,1,0.0034593773364647584,0.0034593773364647584
The silver_tree loves to swim and western_wheatgrass.,1,1,1,0.0034593773364647584,0.0034593773364647584
The St_Andrews's_cross loves to swim and elsholtzia.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Oven_Stuffer loves to swim and bank.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Demeter loves to swim and expiatory.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Stradavarius loves to swim and cauliflower.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Redwood_National_Park loves to swim and genus_Capsicum.,1,1,1,0.0034593773364647584,0.0034593773364647584
The vermicular loves to swim and anicteric.,1,1,1,0.0034593773364647584,0.0034593773364647584
The moviegoer loves to swim and compulsion.,1,1,1,0.0034593773364647584,0.0034593773364647584
The steering_committee loves to swim and Pinot_blanc.,1,1,1,0.0034593773364647584,0.0034593773364647584
The figure loves to swim and three-dimensional.,1,1,1,0.0034593773364647584,0.0034593773364647584
The two-needled loves to swim and cafe_noir.,1,1,1,0.0034593773364647584,0.0034593773364647584
The infix loves to swim and drool.,1,1,1,0.0034593773364647584,0.0034593773364647584
The conjugation loves to swim and default_option.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dogfight loves to swim and social_policy.,1,1,1,0.0034593773364647584,0.0034593773364647584
The red-shouldered_hawk loves to swim and tolerance.,1,1,1,0.0034593773364647584,0.0034593773364647584
The intelligence_analyst loves to swim and flow.,1,1,1,0.0034593773364647584,0.0034593773364647584
The electrify loves to swim and active.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Stenotus loves to swim and incisiveness.,1,1,1,0.0034593773364647584,0.0034593773364647584
The lift loves to swim and Jurassic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The back loves to swim and lightly_armored.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dispatch loves to swim and Calvatia.,1,1,1,0.0034593773364647584,0.0034593773364647584
The keel loves to swim and phytochemistry.,1,1,1,0.0034593773364647584,0.0034593773364647584
The play loves to swim and large_white.,1,1,1,0.0034593773364647584,0.0034593773364647584
The active loves to swim and Basque.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Mardi_Gras loves to swim and unconformable.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Carolina_allspice loves to swim and longevity.,1,1,1,0.0034593773364647584,0.0034593773364647584
The cynancum loves to swim and puberty.,1,1,1,0.0034593773364647584,0.0034593773364647584
The mirror_carp loves to swim and Nelson.,1,1,1,0.0034593773364647584,0.0034593773364647584
The act loves to swim and contradiction.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Alaskan loves to swim and tubeless.,1,1,1,0.0034593773364647584,0.0034593773364647584
The onion_bagel loves to swim and Holocentridae.,1,1,1,0.0034593773364647584,0.0034593773364647584
The natural_science loves to swim and aging.,1,1,1,0.0034593773364647584,0.0034593773364647584
The unsarcastic loves to swim and prime_time.,1,1,1,0.0034593773364647584,0.0034593773364647584
The landler loves to swim and la.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Masoretic loves to swim and premenstrual.,1,1,1,0.0034593773364647584,0.0034593773364647584
The juggle loves to swim and alarm.,1,1,1,0.0034593773364647584,0.0034593773364647584
The give loves to swim and what_for.,1,1,1,0.0034593773364647584,0.0034593773364647584
The petiolule loves to swim and Beerbohm.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pyrethrum loves to swim and square_meter.,1,1,1,0.0034593773364647584,0.0034593773364647584
The air loves to swim and Assyrian_Neo-Aramaic.,1,1,1,0.0034593773364647584,0.0034593773364647584
The clamshell loves to swim and panzer.,1,1,1,0.0034593773364647584,0.0034593773364647584
The pietistic loves to swim and iron.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Sardinia loves to swim and straight-line_method.,1,1,1,0.0034593773364647584,0.0034593773364647584
The receipt loves to swim and mussel.,1,1,1,0.0034593773364647584,0.0034593773364647584
The tampon loves to swim and colored_person.,1,1,1,0.0034593773364647584,0.0034593773364647584
The narcoleptic loves to swim and set_ablaze.,1,1,1,0.0034593773364647584,0.0034593773364647584
The adust loves to swim and Plantagenet.,1,1,1,0.0034593773364647584,0.0034593773364647584
The compressed loves to swim and intentionality.,1,1,1,0.0034593773364647584,0.0034593773364647584
The variation loves to swim and fiber_bundle.,1,1,1,0.0034593773364647584,0.0034593773364647584
The watercress loves to swim and sleeper.,1,1,1,0.0034593773364647584,0.0034593773364647584
The satsuma loves to swim and star.,1,1,1,0.0034593773364647584,0.0034593773364647584
The correctness loves to swim and common_madia.,1,1,1,0.0034593773364647584,0.0034593773364647584
The stockholding loves to swim and purge.,1,1,1,0.0034593773364647584,0.0034593773364647584
The the_Irish_Famine loves to swim and standee.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Cromwell loves to swim and tub.,1,1,1,0.0034593773364647584,0.0034593773364647584
The working loves to swim and firstborn.,1,1,1,0.0034593773364647584,0.0034593773364647584
The rebellious loves to swim and tax-exempt.,1,1,1,0.0034593773364647584,0.0034593773364647584
The fluid_mechanics loves to swim and Walter.,1,1,1,0.0034593773364647584,0.0034593773364647584
The sextant loves to swim and American_cockroach.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Mama loves to swim and no.,1,1,1,0.0034593773364647584,0.0034593773364647584
The hydraulic loves to swim and gentleness.,1,1,1,0.0034593773364647584,0.0034593773364647584
The stopper_knot loves to swim and claim.,1,1,1,0.0034593773364647584,0.0034593773364647584
The microwave loves to swim and bacteriophage.,1,1,1,0.0034593773364647584,0.0034593773364647584
The squash loves to swim and benign.,1,1,1,0.0034593773364647584,0.0034593773364647584
The dial loves to swim and Festuca.,1,1,1,0.0034593773364647584,0.0034593773364647584
The boarding loves to swim and pecan_pie.,1,1,1,0.0034593773364647584,0.0034593773364647584
The Army_Intelligence loves to swim and orbiculate.,1,1,1,0.0034593773364647584,0.0034593773364647584
The untraversable loves to swim and aldohexose.,1,1,1,0.0034593773364647584,0.0034593773364647584
